MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Run_time
16,16,16,8,16,8,16,8,2,1,1,1,1,1,61.12
16,16,16,8,16,16,8,2,1,1,0,0,0,0,131.0825
16,16,16,8,16,16,8,2,1,1,0,0,0,1,118.17000000000002
16,16,16,8,16,16,8,2,1,1,0,0,1,0,85.61
16,16,16,8,16,16,8,2,1,1,0,0,1,1,84.59
16,16,16,8,16,16,8,2,1,1,0,1,0,0,131.0875
16,16,16,8,16,16,8,2,1,1,0,1,0,1,119.80000000000001
16,16,16,8,16,16,8,2,1,1,0,1,1,0,87.6325
16,16,16,8,16,16,8,2,1,1,0,1,1,1,87.88
16,16,16,8,16,16,8,2,1,1,1,0,0,0,138.855
16,16,16,8,16,16,8,2,1,1,1,0,0,1,124.36250000000001
16,16,16,8,16,16,8,2,1,1,1,0,1,0,87.1375
16,16,16,8,16,16,8,2,1,1,1,0,1,1,84.805
16,16,16,8,16,16,8,2,1,1,1,1,0,0,138.82500000000002
16,16,16,8,16,16,8,2,1,1,1,1,0,1,126.1075
16,16,16,8,16,16,8,2,1,1,1,1,1,0,87.13999999999999
16,16,16,8,16,16,8,2,1,1,1,1,1,1,88.22250000000001
16,16,16,8,16,16,8,8,1,1,0,0,0,0,135.24
16,16,16,8,16,16,8,8,1,1,0,0,0,1,118.19749999999999
16,16,16,8,16,16,8,8,1,1,0,0,1,0,85.61000000000001
16,16,16,8,16,16,8,8,1,1,0,0,1,1,84.565
16,16,16,8,16,16,8,8,1,1,0,1,0,0,135.47000000000003
16,16,16,8,16,16,8,8,1,1,0,1,0,1,119.785
16,16,16,8,16,16,8,8,1,1,0,1,1,0,87.63499999999999
16,16,16,8,16,16,8,8,1,1,0,1,1,1,87.645
16,16,16,8,16,16,8,8,1,1,1,0,0,0,140.8775
16,16,16,8,16,16,8,8,1,1,1,0,0,1,124.36500000000001
16,16,16,8,16,16,8,8,1,1,1,0,1,0,87.1175
16,16,16,8,16,16,8,8,1,1,1,0,1,1,84.80000000000001
16,16,16,8,16,16,8,8,1,1,1,1,0,0,140.92
16,16,16,8,16,16,8,8,1,1,1,1,0,1,126.09
16,16,16,8,16,16,8,8,1,1,1,1,1,0,87.15
16,16,16,8,16,16,8,8,1,1,1,1,1,1,88.1575
16,16,16,8,16,16,16,2,1,1,0,0,0,0,131.1375
16,16,16,8,16,16,16,2,1,1,0,0,0,1,110.66
16,16,16,8,16,16,16,2,1,1,0,0,1,0,85.6075
16,16,16,8,16,16,16,2,1,1,0,0,1,1,76.72
16,16,16,8,16,16,16,2,1,1,0,1,0,0,131.07500000000002
16,16,16,8,16,16,16,2,1,1,0,1,0,1,110.67750000000001
16,16,16,8,16,16,16,2,1,1,0,1,1,0,87.6075
16,16,16,8,16,16,16,2,1,1,0,1,1,1,76.485
16,16,16,8,16,16,16,2,1,1,1,0,0,0,138.805
16,16,16,8,16,16,16,2,1,1,1,0,0,1,116.97
16,16,16,8,16,16,16,2,1,1,1,0,1,0,87.155
16,16,16,8,16,16,16,2,1,1,1,0,1,1,76.88749999999999
16,16,16,8,16,16,16,2,1,1,1,1,0,0,138.79749999999999
16,16,16,8,16,16,16,2,1,1,1,1,0,1,116.95
16,16,16,8,16,16,16,2,1,1,1,1,1,0,87.12
16,16,16,8,16,16,16,2,1,1,1,1,1,1,76.9125
16,16,16,8,16,16,16,8,1,1,0,0,0,0,135.435
16,16,16,8,16,16,16,8,1,1,0,0,0,1,110.66250000000001
16,16,16,8,16,16,16,8,1,1,0,0,1,0,85.6225
16,16,16,8,16,16,16,8,1,1,0,0,1,1,76.71
16,16,16,8,16,16,16,8,1,1,0,1,0,0,135.49499999999998
16,16,16,8,16,16,16,8,1,1,0,1,0,1,110.695
16,16,16,8,16,16,16,8,1,1,0,1,1,0,87.6275
16,16,16,8,16,16,16,8,1,1,0,1,1,1,76.71750000000002
16,16,16,8,16,16,16,8,1,1,1,0,0,0,140.9525
16,16,16,8,16,16,16,8,1,1,1,0,0,1,116.99000000000001
16,16,16,8,16,16,16,8,1,1,1,0,1,0,87.15249999999999
16,16,16,8,16,16,16,8,1,1,1,0,1,1,76.88
16,16,16,8,16,16,16,8,1,1,1,1,0,0,141.04000000000002
16,16,16,8,16,16,16,8,1,1,1,1,0,1,116.99499999999999
16,16,16,8,16,16,16,8,1,1,1,1,1,0,87.125
16,16,16,8,16,16,16,8,1,1,1,1,1,1,76.87
16,16,16,16,8,8,8,2,1,1,0,0,0,0,133.6625
16,16,16,16,8,8,8,2,1,1,0,0,0,1,93.875
16,16,16,16,8,8,8,2,1,1,0,0,1,0,118.79999999999998
16,16,16,16,8,8,8,2,1,1,0,0,1,1,93.44250000000001
16,16,16,16,8,8,8,2,1,1,0,1,0,0,131.0725
16,16,16,16,8,8,8,2,1,1,0,1,0,1,94.75999999999999
16,16,16,16,8,8,8,2,1,1,0,1,1,0,120.915
16,16,16,16,8,8,8,2,1,1,0,1,1,1,96.55999999999999
16,16,16,16,8,8,8,2,1,1,1,0,0,0,133.55
16,16,16,16,8,8,8,2,1,1,1,0,0,1,93.88499999999999
16,16,16,16,8,8,8,2,1,1,1,0,1,0,121.2175
16,16,16,16,8,8,8,2,1,1,1,0,1,1,94.77
16,16,16,16,8,8,8,2,1,1,1,1,0,0,131.0625
16,16,16,16,8,8,8,2,1,1,1,1,0,1,96.33999999999999
16,16,16,16,8,8,8,2,1,1,1,1,1,0,123.055
16,16,16,16,8,8,8,2,1,1,1,1,1,1,103.5875
16,16,16,16,8,8,8,2,1,2,0,0,0,0,110.11749999999999
16,16,16,16,8,8,8,2,1,2,0,0,0,1,67.77
16,16,16,16,8,8,8,2,1,2,0,0,1,0,97.1975
16,16,16,16,8,8,8,2,1,2,0,0,1,1,68.83000000000001
16,16,16,16,8,8,8,2,1,2,0,1,0,0,110.01
16,16,16,16,8,8,8,2,1,2,0,1,0,1,67.74
16,16,16,16,8,8,8,2,1,2,0,1,1,0,94.8775
16,16,16,16,8,8,8,2,1,2,0,1,1,1,68.845
16,16,16,16,8,8,8,2,1,2,1,0,0,0,110.04499999999999
16,16,16,16,8,8,8,2,1,2,1,0,0,1,67.74
16,16,16,16,8,8,8,2,1,2,1,0,1,0,98.54
16,16,16,16,8,8,8,2,1,2,1,0,1,1,77.8575
16,16,16,16,8,8,8,2,1,2,1,1,0,0,109.99
16,16,16,16,8,8,8,2,1,2,1,1,0,1,67.74249999999999
16,16,16,16,8,8,8,2,1,2,1,1,1,0,97.0025
16,16,16,16,8,8,8,2,1,2,1,1,1,1,78.055
16,16,16,16,8,8,8,8,1,1,0,0,0,0,140.64
16,16,16,16,8,8,8,8,1,1,0,0,0,1,93.85750000000002
16,16,16,16,8,8,8,8,1,1,0,0,1,0,119.07
16,16,16,16,8,8,8,8,1,1,0,0,1,1,93.45749999999998
16,16,16,16,8,8,8,8,1,1,0,1,0,0,142.4625
16,16,16,16,8,8,8,8,1,1,0,1,0,1,94.8175
16,16,16,16,8,8,8,8,1,1,0,1,1,0,120.9175
16,16,16,16,8,8,8,8,1,1,0,1,1,1,96.565
16,16,16,16,8,8,8,8,1,1,1,0,0,0,140.79749999999999
16,16,16,16,8,8,8,8,1,1,1,0,0,1,93.91000000000001
16,16,16,16,8,8,8,8,1,1,1,0,1,0,121.1525
16,16,16,16,8,8,8,8,1,1,1,0,1,1,94.78750000000001
16,16,16,16,8,8,8,8,1,1,1,1,0,0,142.695
16,16,16,16,8,8,8,8,1,1,1,1,0,1,96.3275
16,16,16,16,8,8,8,8,1,1,1,1,1,0,123.06
16,16,16,16,8,8,8,8,1,1,1,1,1,1,103.51249999999999
16,16,16,16,8,8,8,8,1,2,0,0,0,0,111.3425
16,16,16,16,8,8,8,8,1,2,0,0,0,1,67.755
16,16,16,16,8,8,8,8,1,2,0,0,1,0,94.7825
16,16,16,16,8,8,8,8,1,2,0,0,1,1,68.83250000000001
16,16,16,16,8,8,8,8,1,2,0,1,0,0,111.2925
16,16,16,16,8,8,8,8,1,2,0,1,0,1,67.7525
16,16,16,16,8,8,8,8,1,2,0,1,1,0,94.845
16,16,16,16,8,8,8,8,1,2,0,1,1,1,68.8075
16,16,16,16,8,8,8,8,1,2,1,0,0,0,111.4675
16,16,16,16,8,8,8,8,1,2,1,0,0,1,67.74749999999999
16,16,16,16,8,8,8,8,1,2,1,0,1,0,97.565
16,16,16,16,8,8,8,8,1,2,1,0,1,1,77.8775
16,16,16,16,8,8,8,8,1,2,1,1,0,0,111.345
16,16,16,16,8,8,8,8,1,2,1,1,0,1,67.7525
16,16,16,16,8,8,8,8,1,2,1,1,1,0,97.095
16,16,16,16,8,8,8,8,1,2,1,1,1,1,77.92
16,16,16,16,8,8,16,2,1,1,0,0,0,0,133.66
16,16,16,16,8,8,16,2,1,1,0,0,0,1,84.63499999999999
16,16,16,16,8,8,16,2,1,1,0,0,1,0,119.03
16,16,16,16,8,8,16,2,1,1,0,0,1,1,85.015
16,16,16,16,8,8,16,2,1,1,0,1,0,0,131.13250000000002
16,16,16,16,8,8,16,2,1,1,0,1,0,1,86.125
16,16,16,16,8,8,16,2,1,1,0,1,1,0,120.9575
16,16,16,16,8,8,16,2,1,1,0,1,1,1,84.75
16,16,16,16,8,8,16,2,1,1,1,0,0,0,133.5775
16,16,16,16,8,8,16,2,1,1,1,0,0,1,86.84
16,16,16,16,8,8,16,2,1,1,1,0,1,0,121.22749999999999
16,16,16,16,8,8,16,2,1,1,1,0,1,1,86.995
16,16,16,16,8,8,16,2,1,1,1,1,0,0,130.9975
16,16,16,16,8,8,16,2,1,1,1,1,0,1,87.2875
16,16,16,16,8,8,16,2,1,1,1,1,1,0,123.03999999999999
16,16,16,16,8,8,16,2,1,1,1,1,1,1,87.60249999999999
16,16,16,16,8,8,16,8,1,1,0,0,0,0,140.56
16,16,16,16,8,8,16,8,1,1,0,0,0,1,84.66250000000001
16,16,16,16,8,8,16,8,1,1,0,0,1,0,119.09
16,16,16,16,8,8,16,8,1,1,0,0,1,1,85.015
16,16,16,16,8,8,16,8,1,1,0,1,0,0,142.76500000000001
16,16,16,16,8,8,16,8,1,1,0,1,0,1,86.12
16,16,16,16,8,8,16,8,1,1,0,1,1,0,120.89
16,16,16,16,8,8,16,8,1,1,0,1,1,1,84.76500000000001
16,16,16,16,8,8,16,8,1,1,1,0,0,0,140.6275
16,16,16,16,8,8,16,8,1,1,1,0,0,1,86.82
16,16,16,16,8,8,16,8,1,1,1,0,1,0,121.24249999999999
16,16,16,16,8,8,16,8,1,1,1,0,1,1,86.985
16,16,16,16,8,8,16,8,1,1,1,1,0,0,142.8475
16,16,16,16,8,8,16,8,1,1,1,1,0,1,87.2575
16,16,16,16,8,8,16,8,1,1,1,1,1,0,123.09
16,16,16,16,8,8,16,8,1,1,1,1,1,1,87.59
16,16,16,16,8,16,8,2,1,1,0,0,0,0,133.6125
16,16,16,16,8,16,8,2,1,1,0,0,0,1,93.8825
16,16,16,16,8,16,8,2,1,1,0,0,1,0,110.9975
16,16,16,16,8,16,8,2,1,1,0,0,1,1,84.2875
16,16,16,16,8,16,8,2,1,1,0,1,0,0,131.0375
16,16,16,16,8,16,8,2,1,1,0,1,0,1,94.795
16,16,16,16,8,16,8,2,1,1,0,1,1,0,112.85999999999999
16,16,16,16,8,16,8,2,1,1,0,1,1,1,90.07249999999999
16,16,16,16,8,16,8,2,1,1,1,0,0,0,133.5825
16,16,16,16,8,16,8,2,1,1,1,0,0,1,93.8925
16,16,16,16,8,16,8,2,1,1,1,0,1,0,111.08250000000001
16,16,16,16,8,16,8,2,1,1,1,0,1,1,84.2925
16,16,16,16,8,16,8,2,1,1,1,1,0,0,131.10500000000002
16,16,16,16,8,16,8,2,1,1,1,1,0,1,96.35249999999999
16,16,16,16,8,16,8,2,1,1,1,1,1,0,112.7975
16,16,16,16,8,16,8,2,1,1,1,1,1,1,90.065
16,16,16,16,8,16,8,2,1,2,0,0,0,0,110.05499999999999
16,16,16,16,8,16,8,2,1,2,0,0,0,1,67.78
16,16,16,16,8,16,8,2,1,2,0,0,1,0,90.78
16,16,16,16,8,16,8,2,1,2,0,0,1,1,61.085
16,16,16,16,8,16,8,2,1,2,0,1,0,0,109.93749999999999
16,16,16,16,8,16,8,2,1,2,0,1,0,1,67.7175
16,16,16,16,8,16,8,2,1,2,0,1,1,0,88.0275
16,16,16,16,8,16,8,2,1,2,0,1,1,1,61.0475
16,16,16,16,8,16,8,2,1,2,1,0,0,0,110.005
16,16,16,16,8,16,8,2,1,2,1,0,0,1,67.74
16,16,16,16,8,16,8,2,1,2,1,0,1,0,90.7775
16,16,16,16,8,16,8,2,1,2,1,0,1,1,60.7625
16,16,16,16,8,16,8,2,1,2,1,1,0,0,110.07249999999999
16,16,16,16,8,16,8,2,1,2,1,1,0,1,67.7175
16,16,16,16,8,16,8,2,1,2,1,1,1,0,87.97
16,16,16,16,8,16,8,2,1,2,1,1,1,1,61.074999999999996
16,16,16,16,8,16,8,8,1,1,0,0,0,0,140.665
16,16,16,16,8,16,8,8,1,1,0,0,0,1,93.875
16,16,16,16,8,16,8,8,1,1,0,0,1,0,111.0775
16,16,16,16,8,16,8,8,1,1,0,0,1,1,84.3025
16,16,16,16,8,16,8,8,1,1,0,1,0,0,142.7175
16,16,16,16,8,16,8,8,1,1,0,1,0,1,94.7475
16,16,16,16,8,16,8,8,1,1,0,1,1,0,112.745
16,16,16,16,8,16,8,8,1,1,0,1,1,1,90.07
16,16,16,16,8,16,8,8,1,1,1,0,0,0,140.7175
16,16,16,16,8,16,8,8,1,1,1,0,0,1,93.89750000000001
16,16,16,16,8,16,8,8,1,1,1,0,1,0,111.09750000000001
16,16,16,16,8,16,8,8,1,1,1,0,1,1,84.29
16,16,16,16,8,16,8,8,1,1,1,1,0,0,142.6925
16,16,16,16,8,16,8,8,1,1,1,1,0,1,96.37500000000001
16,16,16,16,8,16,8,8,1,1,1,1,1,0,112.7625
16,16,16,16,8,16,8,8,1,1,1,1,1,1,90.1175
16,16,16,16,8,16,8,8,1,2,0,0,0,0,111.47
16,16,16,16,8,16,8,8,1,2,0,0,0,1,67.745
16,16,16,16,8,16,8,8,1,2,0,0,1,0,87.52000000000001
16,16,16,16,8,16,8,8,1,2,0,0,1,1,61.082499999999996
16,16,16,16,8,16,8,8,1,2,0,1,0,0,111.34
16,16,16,16,8,16,8,8,1,2,0,1,0,1,67.74249999999999
16,16,16,16,8,16,8,8,1,2,0,1,1,0,87.9675
16,16,16,16,8,16,8,8,1,2,0,1,1,1,61.05
16,16,16,16,8,16,8,8,1,2,1,0,0,0,111.39
16,16,16,16,8,16,8,8,1,2,1,0,0,1,67.73
16,16,16,16,8,16,8,8,1,2,1,0,1,0,87.5825
16,16,16,16,8,16,8,8,1,2,1,0,1,1,61.04
16,16,16,16,8,16,8,8,1,2,1,1,0,0,111.4725
16,16,16,16,8,16,8,8,1,2,1,1,0,1,67.73
16,16,16,16,8,16,8,8,1,2,1,1,1,0,88.0
16,16,16,16,8,16,8,8,1,2,1,1,1,1,61.042500000000004
16,16,16,16,8,16,16,2,1,1,0,0,0,0,133.515
16,16,16,16,8,16,16,2,1,1,0,0,0,1,84.645
16,16,16,16,8,16,16,2,1,1,0,0,1,0,111.025
16,16,16,16,8,16,16,2,1,1,0,0,1,1,76.6425
16,16,16,16,8,16,16,2,1,1,0,1,0,0,131.04250000000002
16,16,16,16,8,16,16,2,1,1,0,1,0,1,86.11749999999999
16,16,16,16,8,16,16,2,1,1,0,1,1,0,112.8025
16,16,16,16,8,16,16,2,1,1,0,1,1,1,76.73
16,16,16,16,8,16,16,2,1,1,1,0,0,0,133.55499999999998
16,16,16,16,8,16,16,2,1,1,1,0,0,1,86.845
16,16,16,16,8,16,16,2,1,1,1,0,1,0,111.05250000000001
16,16,16,16,8,16,16,2,1,1,1,0,1,1,76.64999999999999
16,16,16,16,8,16,16,2,1,1,1,1,0,0,131.0925
16,16,16,16,8,16,16,2,1,1,1,1,0,1,87.265
16,16,16,16,8,16,16,2,1,1,1,1,1,0,112.84
16,16,16,16,8,16,16,2,1,1,1,1,1,1,76.7375
16,16,16,16,8,16,16,8,1,1,0,0,0,0,140.925
16,16,16,16,8,16,16,8,1,1,0,0,0,1,84.64500000000001
16,16,16,16,8,16,16,8,1,1,0,0,1,0,111.045
16,16,16,16,8,16,16,8,1,1,0,0,1,1,76.6325
16,16,16,16,8,16,16,8,1,1,0,1,0,0,142.7875
16,16,16,16,8,16,16,8,1,1,0,1,0,1,86.11250000000001
16,16,16,16,8,16,16,8,1,1,0,1,1,0,112.83
16,16,16,16,8,16,16,8,1,1,0,1,1,1,76.73
16,16,16,16,8,16,16,8,1,1,1,0,0,0,140.7375
16,16,16,16,8,16,16,8,1,1,1,0,0,1,86.83250000000001
16,16,16,16,8,16,16,8,1,1,1,0,1,0,111.05250000000001
16,16,16,16,8,16,16,8,1,1,1,0,1,1,76.64
16,16,16,16,8,16,16,8,1,1,1,1,0,0,142.905
16,16,16,16,8,16,16,8,1,1,1,1,0,1,87.28
16,16,16,16,8,16,16,8,1,1,1,1,1,0,112.795
16,16,16,16,8,16,16,8,1,1,1,1,1,1,76.75250000000001
16,16,16,16,16,16,16,2,1,1,0,0,0,0,163.58499999999998
16,16,16,16,16,16,16,2,1,1,0,0,0,1,124.85749999999999
16,16,16,16,16,16,16,2,1,1,0,0,1,0,123.93
16,16,16,16,16,16,16,2,1,1,0,0,1,1,91.32749999999999
16,16,16,16,16,16,16,2,1,1,0,1,0,0,163.6175
16,16,16,16,16,16,16,2,1,1,0,1,0,1,124.90500000000002
16,16,16,16,16,16,16,2,1,1,0,1,1,0,124.00750000000001
16,16,16,16,16,16,16,2,1,1,0,1,1,1,91.335
16,16,16,16,16,16,16,2,1,1,1,0,0,0,163.715
16,16,16,16,16,16,16,2,1,1,1,0,0,1,124.83749999999999
16,16,16,16,16,16,16,2,1,1,1,0,1,0,123.9775
16,16,16,16,16,16,16,2,1,1,1,0,1,1,91.32749999999999
16,16,16,16,16,16,16,2,1,1,1,1,0,0,163.5675
16,16,16,16,16,16,16,2,1,1,1,1,0,1,124.87
16,16,16,16,16,16,16,2,1,1,1,1,1,0,123.94999999999999
16,16,16,16,16,16,16,2,1,1,1,1,1,1,91.32000000000001
16,16,16,16,16,16,16,8,1,1,0,0,0,0,167.6825
16,16,16,16,16,16,16,8,1,1,0,0,0,1,124.84250000000002
16,16,16,16,16,16,16,8,1,1,0,0,1,0,123.95500000000001
16,16,16,16,16,16,16,8,1,1,0,0,1,1,91.33500000000001
16,16,16,16,16,16,16,8,1,1,0,1,0,0,167.7025
16,16,16,16,16,16,16,8,1,1,0,1,0,1,124.88
16,16,16,16,16,16,16,8,1,1,0,1,1,0,124.0075
16,16,16,16,16,16,16,8,1,1,0,1,1,1,91.33500000000001
16,16,16,16,16,16,16,8,1,1,1,0,0,0,167.77499999999998
16,16,16,16,16,16,16,8,1,1,1,0,0,1,124.8075
16,16,16,16,16,16,16,8,1,1,1,0,1,0,123.99249999999999
16,16,16,16,16,16,16,8,1,1,1,0,1,1,91.295
16,16,16,16,16,16,16,8,1,1,1,1,0,0,167.6875
16,16,16,16,16,16,16,8,1,1,1,1,0,1,124.8475
16,16,16,16,16,16,16,8,1,1,1,1,1,0,123.99000000000001
16,16,16,16,16,16,16,8,1,1,1,1,1,1,91.32499999999999
16,16,32,8,8,8,8,2,1,1,0,0,0,0,110.14999999999999
16,16,32,8,8,8,8,2,1,1,0,0,0,1,81.7
16,16,32,8,8,8,8,2,1,1,0,0,1,0,83.9175
16,16,32,8,8,8,8,2,1,1,0,0,1,1,89.92750000000001
16,16,32,8,8,8,8,2,1,1,0,1,0,0,114.195
16,16,32,8,8,8,8,2,1,1,0,1,0,1,90.8775
16,16,32,8,8,8,8,2,1,1,0,1,1,0,85.0175
16,16,32,8,8,8,8,2,1,1,0,1,1,1,101.3125
16,16,32,8,8,8,8,2,1,1,1,0,0,0,116.1425
16,16,32,8,8,8,8,2,1,1,1,0,0,1,87.1275
16,16,32,8,8,8,8,2,1,1,1,0,1,0,89.6675
16,16,32,8,8,8,8,2,1,1,1,0,1,1,93.88250000000001
16,16,32,8,8,8,8,2,1,1,1,1,0,0,118.98499999999999
16,16,32,8,8,8,8,2,1,1,1,1,0,1,100.915
16,16,32,8,8,8,8,2,1,1,1,1,1,0,89.5375
16,16,32,8,8,8,8,2,1,1,1,1,1,1,112.5375
16,16,32,8,8,8,8,2,1,2,0,0,0,0,74.5175
16,16,32,8,8,8,8,2,1,2,0,0,0,1,66.0075
16,16,32,8,8,8,8,2,1,2,0,0,1,0,76.2575
16,16,32,8,8,8,8,2,1,2,0,0,1,1,69.80000000000001
16,16,32,8,8,8,8,2,1,2,0,1,0,0,74.5775
16,16,32,8,8,8,8,2,1,2,0,1,0,1,65.79249999999999
16,16,32,8,8,8,8,2,1,2,0,1,1,0,75.7675
16,16,32,8,8,8,8,2,1,2,0,1,1,1,69.87
16,16,32,8,8,8,8,2,1,2,1,0,0,0,79.905
16,16,32,8,8,8,8,2,1,2,1,0,0,1,70.235
16,16,32,8,8,8,8,2,1,2,1,0,1,0,80.565
16,16,32,8,8,8,8,2,1,2,1,0,1,1,84.05
16,16,32,8,8,8,8,2,1,2,1,1,0,0,81.75750000000001
16,16,32,8,8,8,8,2,1,2,1,1,0,1,72.78
16,16,32,8,8,8,8,2,1,2,1,1,1,0,82.8125
16,16,32,8,8,8,8,2,1,2,1,1,1,1,84.91499999999999
16,16,32,8,8,8,8,2,2,1,0,0,0,0,77.2675
16,16,32,8,8,8,8,2,2,1,0,0,0,1,77.90499999999999
16,16,32,8,8,8,8,2,2,1,0,0,1,0,68.955
16,16,32,8,8,8,8,2,2,1,0,0,1,1,61.885
16,16,32,8,8,8,8,2,2,1,0,1,0,0,78.93
16,16,32,8,8,8,8,2,2,1,0,1,0,1,86.11999999999999
16,16,32,8,8,8,8,2,2,1,0,1,1,0,68.58000000000001
16,16,32,8,8,8,8,2,2,1,0,1,1,1,88.5825
16,16,32,8,8,8,8,2,2,1,1,0,0,0,77.33250000000001
16,16,32,8,8,8,8,2,2,1,1,0,0,1,78.23250000000002
16,16,32,8,8,8,8,2,2,1,1,0,1,0,68.975
16,16,32,8,8,8,8,2,2,1,1,0,1,1,62.0275
16,16,32,8,8,8,8,2,2,1,1,1,0,0,79.13749999999999
16,16,32,8,8,8,8,2,2,1,1,1,0,1,87.6225
16,16,32,8,8,8,8,2,2,1,1,1,1,0,69.425
16,16,32,8,8,8,8,2,2,1,1,1,1,1,89.28750000000001
16,16,32,8,8,8,8,2,2,2,0,0,0,0,70.8325
16,16,32,8,8,8,8,2,2,2,0,0,0,1,60.705
16,16,32,8,8,8,8,2,2,2,0,0,1,0,59.932500000000005
16,16,32,8,8,8,8,2,2,2,0,0,1,1,57.1275
16,16,32,8,8,8,8,2,2,2,0,1,0,0,71.17999999999999
16,16,32,8,8,8,8,2,2,2,0,1,0,1,61.425000000000004
16,16,32,8,8,8,8,2,2,2,0,1,1,0,58.6275
16,16,32,8,8,8,8,2,2,2,0,1,1,1,57.125
16,16,32,8,8,8,8,2,2,2,1,0,0,0,70.9
16,16,32,8,8,8,8,2,2,2,1,0,0,1,62.2425
16,16,32,8,8,8,8,2,2,2,1,0,1,0,59.9675
16,16,32,8,8,8,8,2,2,2,1,0,1,1,57.175000000000004
16,16,32,8,8,8,8,2,2,2,1,1,0,0,70.9125
16,16,32,8,8,8,8,2,2,2,1,1,0,1,62.2125
16,16,32,8,8,8,8,2,2,2,1,1,1,0,58.56
16,16,32,8,8,8,8,2,2,2,1,1,1,1,57.1725
16,16,32,8,8,8,8,8,1,1,0,0,0,0,95.0975
16,16,32,8,8,8,8,8,1,1,0,0,0,1,88.2375
16,16,32,8,8,8,8,8,1,1,0,0,1,0,89.975
16,16,32,8,8,8,8,8,1,1,0,0,1,1,95.67000000000002
16,16,32,8,8,8,8,8,1,1,0,1,0,0,94.0975
16,16,32,8,8,8,8,8,1,1,0,1,0,1,92.7925
16,16,32,8,8,8,8,8,1,1,0,1,1,0,89.00000000000001
16,16,32,8,8,8,8,8,1,1,0,1,1,1,102.6325
16,16,32,8,8,8,8,8,1,1,1,0,0,0,95.99499999999999
16,16,32,8,8,8,8,8,1,1,1,0,0,1,90.96499999999999
16,16,32,8,8,8,8,8,1,1,1,0,1,0,91.775
16,16,32,8,8,8,8,8,1,1,1,0,1,1,96.18499999999999
16,16,32,8,8,8,8,8,1,1,1,1,0,0,94.82999999999998
16,16,32,8,8,8,8,8,1,1,1,1,0,1,101.645
16,16,32,8,8,8,8,8,1,1,1,1,1,0,91.37
16,16,32,8,8,8,8,8,1,1,1,1,1,1,112.84
16,16,32,8,8,8,8,8,1,2,0,0,0,0,75.35
16,16,32,8,8,8,8,8,1,2,0,0,0,1,66.4325
16,16,32,8,8,8,8,8,1,2,0,0,1,0,76.8325
16,16,32,8,8,8,8,8,1,2,0,0,1,1,70.1825
16,16,32,8,8,8,8,8,1,2,0,1,0,0,75.3525
16,16,32,8,8,8,8,8,1,2,0,1,0,1,66.4525
16,16,32,8,8,8,8,8,1,2,0,1,1,0,76.9
16,16,32,8,8,8,8,8,1,2,0,1,1,1,70.175
16,16,32,8,8,8,8,8,1,2,1,0,0,0,83.4
16,16,32,8,8,8,8,8,1,2,1,0,0,1,71.7825
16,16,32,8,8,8,8,8,1,2,1,0,1,0,79.8
16,16,32,8,8,8,8,8,1,2,1,0,1,1,84.06
16,16,32,8,8,8,8,8,1,2,1,1,0,0,83.36749999999999
16,16,32,8,8,8,8,8,1,2,1,1,0,1,71.66
16,16,32,8,8,8,8,8,1,2,1,1,1,0,80.3475
16,16,32,8,8,8,8,8,1,2,1,1,1,1,83.96
16,16,32,8,8,8,8,8,2,1,0,0,0,0,72.00750000000001
16,16,32,8,8,8,8,8,2,1,0,0,0,1,76.20500000000001
16,16,32,8,8,8,8,8,2,1,0,0,1,0,65.8225
16,16,32,8,8,8,8,8,2,1,0,0,1,1,60.019999999999996
16,16,32,8,8,8,8,8,2,1,0,1,0,0,71.7475
16,16,32,8,8,8,8,8,2,1,0,1,0,1,83.57
16,16,32,8,8,8,8,8,2,1,0,1,1,0,67.35249999999999
16,16,32,8,8,8,8,8,2,1,0,1,1,1,86.84249999999999
16,16,32,8,8,8,8,8,2,1,1,0,0,0,71.545
16,16,32,8,8,8,8,8,2,1,1,0,0,1,74.9275
16,16,32,8,8,8,8,8,2,1,1,0,1,0,65.725
16,16,32,8,8,8,8,8,2,1,1,0,1,1,60.084999999999994
16,16,32,8,8,8,8,8,2,1,1,1,0,0,71.6025
16,16,32,8,8,8,8,8,2,1,1,1,0,1,82.65
16,16,32,8,8,8,8,8,2,1,1,1,1,0,67.4275
16,16,32,8,8,8,8,8,2,1,1,1,1,1,87.03250000000001
16,16,32,8,8,8,8,8,2,2,0,0,0,0,67.88
16,16,32,8,8,8,8,8,2,2,0,0,0,1,61.1225
16,16,32,8,8,8,8,8,2,2,0,0,1,0,55.94
16,16,32,8,8,8,8,8,2,2,0,0,1,1,55.2775
16,16,32,8,8,8,8,8,2,2,0,1,0,0,67.85
16,16,32,8,8,8,8,8,2,2,0,1,0,1,61.245000000000005
16,16,32,8,8,8,8,8,2,2,0,1,1,0,55.1
16,16,32,8,8,8,8,8,2,2,0,1,1,1,55.235
16,16,32,8,8,8,8,8,2,2,1,0,0,0,67.45750000000001
16,16,32,8,8,8,8,8,2,2,1,0,0,1,59.004999999999995
16,16,32,8,8,8,8,8,2,2,1,0,1,0,55.86
16,16,32,8,8,8,8,8,2,2,1,0,1,1,55.215
16,16,32,8,8,8,8,8,2,2,1,1,0,0,67.39
16,16,32,8,8,8,8,8,2,2,1,1,0,1,59.015
