Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80.0,440607.0,3.0,4.0,442.0,872.0,436.0,0.0,147.3333333333,250.0106664391,860.0,0.0,218.0,428.0093456924,2982.2494876387,15.8871738306,73434.5,157182.187807334,393463.0,3.0,416738.0,208369.0,261762.445113886,393463.0,23275.0,417446.0,139148.666666667,240408.323725143,416748.0,3.0,0.0,0.0,0.0,0.0,72.0,92.0,6.8087887846,9.0783850461,0.0,860.0,164.25,319.3698035641,101997.071428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,187.7142857143,147.3333333333,218.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,442.0,4.0,872.0,8192.0,31.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,8156589.0,120.0,176.0,10459.0,314338.0,938.0,0.0,87.15833333,259.0495879,4380.0,0.0,1786.011364,816.4946049,39820.19935,36.28967942,27649.45424,283163.9448,4750505.0,0.0,3405870.0,28620.7563,104534.4771,789942.0,48.0,8103733.0,46307.04571,367980.3355,4750583.0,1.0,0.0,0.0,0.0,0.0,2424.0,3532.0,14.7120322,21.57764722,0.0,4380.0,1093.592593,1058.713896,1120875.114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1097.287162,87.15833333,1786.011364,2424.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10459.0,176.0,314338.0,8192.0,285.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,24303.0,1.0,1.0,49.0,172.0,49.0,49.0,49.0,0.0,172.0,172.0,172.0,0.0,9093.527548,82.29436695,24303.0,0.0,24303.0,24303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,41.14718348,41.14718348,49.0,172.0,90.0,71.01408311,5043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,49.0,172.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,172.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,141875.0,1.0,1.0,53.0,123.0,53.0,53.0,53.0,0.0,123.0,123.0,123.0,0.0,1240.5286343612,14.0969162996,141875.0,0.0,141875.0,141875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,7.0484581498,7.0484581498,53.0,123.0,76.3333333333,40.4145188433,1633.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.5,53.0,123.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,123.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,218.0,2.0,2.0,100.0,434.0,50.0,50.0,50.0,0.0,217.0,217.0,217.0,0.0,2449541.284,18348.62385,72.66666667,84.73684755,167.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,9174.311927,9174.311927,50.0,217.0,116.8,91.4696671,8366.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,50.0,217.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,434.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,49936.0,2.0,2.0,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,4645.946812,80.10253124,16645.33333,28785.53813,49884.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,40.05126562,40.05126562,44.0,72.0,55.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,44.0,72.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,144.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,5343591.0,7.0,4.0,617.0,164.0,517.0,0.0,88.1428571429,189.988972111,152.0,0.0,41.0,74.0540343263,146.1563955774,2.0585407828,534359.1,1653335.25124744,5239541.0,3.0,5343591.0,890598.5,2159358.257155,5298331.0,3.0,84297.0,28099.0,32618.2698345574,64037.0,368.0,0.0,0.0,0.0,0.0,160.0,92.0,1.3099804981,0.7485602846,0.0,517.0,65.0833333333,148.7233296692,22118.6287878788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,88.1428571429,41.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,617.0,4.0,164.0,29200.0,30.0,6.0,20.0,104047.0,0.0,104047.0,104047.0,5239541.0,0.0,5239541.0,5239541.0,0
53.0,59880.0,4.0,2.0,152.0,194.0,38.0,38.0,38.0,0.0,97.0,97.0,97.0,0.0,5778.223113,100.2004008,11976.0,16397.36421,30387.0,3.0,30394.0,10131.33333,17541.92191,30387.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.0,40.0,66.8002672,33.4001336,38.0,97.0,54.85714286,28.78905215,828.8095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,38.0,97.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,152.0,2.0,194.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.0,55335935.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349287131,4611327.91666667,4981694.40657834,10024408.0,23520.0,55335935.0,9222655.83333333,2021439.85893238,10047928.0,5096409.0,50239551.0,10047910.2,195.5395100742,10048217.0,10047705.0,0.0,0.0,0.0,0.0,224.0,192.0,0.1265000763,0.1084286368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,291.0,294.0,0.0,32.0,23665.8,138.5756111298,23844.0,23520.0,10024239.4,145.9804781469,10024408.0,10024064.0,0
53.0,202.0,2.0,2.0,72.0,232.0,36.0,36.0,36.0,0.0,116.0,116.0,116.0,0.0,1504950.495,19801.9802,67.33333333,74.21814693,149.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,9900.990099,9900.990099,36.0,116.0,68.0,43.8178046,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,36.0,116.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,232.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,301.0,2.0,2.0,58.0,234.0,29.0,29.0,29.0,0.0,117.0,117.0,117.0,0.0,970099.6678,13289.03654,100.3333333,171.185085,298.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,6644.518272,6644.518272,29.0,117.0,64.2,48.19958506,2323.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.25,29.0,117.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,2.0,234.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,195.0,2.0,2.0,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,1087179.487,20512.82051,65.0,30.34798181,100.0,46.0,49.0,49.0,0.0,49.0,49.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,80.0,80.0,10256.41026,10256.41026,45.0,61.0,51.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.25,45.0,61.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,122.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.0,118213075.0,20.0,18.0,772.0,8754.0,387.0,0.0,38.6,118.8087362,2896.0,0.0,486.3333333,866.348388,80.58330265,0.321453443,3194947.973,4657379.53,10200000.0,35.0,118000000.0,6221740.789,4876836.079,10200000.0,201.0,114000000.0,6731931.059,4870477.987,10200000.0,186.0,0.0,0.0,0.0,0.0,648.0,584.0,0.169186023,0.152267421,0.0,2896.0,244.2564103,628.031206,394423.1957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250.6842105,38.6,486.3333333,648.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,772.0,18.0,8754.0,29200.0,972.0,2.0,32.0,223974.1818,663993.873,2225991.0,23566.0,10200000.0,80872.89383,10200000.0,10000000.0,0
53.0,60242.0,1.0,1.0,48.0,88.0,48.0,48.0,48.0,0.0,88.0,88.0,88.0,0.0,2257.56117,33.19942897,60242.0,0.0,60242.0,60242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.59971448,16.59971448,48.0,88.0,61.33333333,23.09401077,533.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,48.0,88.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,88.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,965.0,2.0,2.0,70.0,242.0,35.0,35.0,35.0,0.0,121.0,121.0,121.0,0.0,323316.0622,4145.07772,321.6666667,474.8708596,870.0,47.0,48.0,48.0,0.0,48.0,48.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,64.0,64.0,2072.53886,2072.53886,35.0,121.0,69.4,47.10413995,2218.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.75,35.0,121.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,242.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,46335.0,2.0,2.0,60.0,264.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,6992.5542246682,86.3278299342,15445.0,26746.3285704786,46329.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,43.1639149671,43.1639149671,30.0,132.0,70.8,55.8677008655,3121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,30.0,132.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,264.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.0,22.0,13.0,0.0,650.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,29500000.0,590909.0909,1.833333333,1.99240984,8.0,1.0,22.0,1.833333333,1.99240984,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,590909.0909,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615385,50.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,650.0,0.0,0.0,-1.0,-1.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56652.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52174,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,43478.26087,43478.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,939.0,274.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.0,24561.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,488.5794552,81.42990921,24561.0,0.0,24561.0,24561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.7149546,40.7149546,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,256.0,302.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,117718599.0,103.0,133.0,11947.0,203718.0,2212.0,0.0,115.9902913,446.7769434,4344.0,0.0,1531.714286,966.156926,1832.038453,2.00478091,500930.2085,2138608.328,10000000.0,0.0,118000000.0,1154103.912,3144652.135,10000000.0,0.0,113000000.0,854453.8258,2783131.604,10100000.0,2.0,0.0,0.0,0.0,0.0,3304.0,4264.0,0.874967939,1.12981297,0.0,4344.0,909.978903,1051.128741,1104871.631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,913.8347458,115.9902913,1531.714286,3304.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,11947.0,133.0,203718.0,29200.0,1920.0,10.0,32.0,231603.6364,685093.6962,2297207.0,23023.0,10000000.0,8554.397174,10000000.0,10000000.0,0
144.0,77.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,207792.2078,51948.05195,25.66666667,23.58671943,48.0,1.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,40.0,25974.02597,25974.02597,2.0,6.0,3.6,2.19089023,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,47609.0,2.0,2.0,78.0,152.0,39.0,39.0,39.0,0.0,76.0,76.0,76.0,0.0,4831.0193450818,84.0177277406,15869.6666666667,27483.6048824264,47605.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,42.0088638703,42.0088638703,39.0,76.0,53.8,20.2657346277,410.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.25,39.0,76.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,152.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.0,5374604.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464101615,0.0,0.0,0.0,0.0,2.232722634,0.744240878,1791534.667,3071958.86,5338667.0,69.0,5374604.0,2687302.0,3749596.342,5338667.0,35937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.558180659,0.18606022,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,8192.0,42780.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,3025021.0,2.0,2.0,103.0,192.0,56.0,47.0,51.5,6.363961031,113.0,79.0,96.0,24.04163056,97.51998416,1.32230487,1008340.333,1692036.931,2962136.0,30523.0,2994498.0,2994498.0,0.0,2994498.0,2994498.0,2992659.0,2992659.0,0.0,2992659.0,2992659.0,0.0,0.0,0.0,0.0,72.0,52.0,0.661152435,0.661152435,47.0,113.0,70.2,26.69644171,712.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.75,51.5,96.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103.0,2.0,192.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,116636649.0,18.0,15.0,1870.0,2519.0,625.0,0.0,103.8888888889,239.0394722238,995.0,0.0,167.9333333333,362.2220050637,37.6296819021,0.2829299391,3644895.28125,4776046.99724614,10031250.0,29.0,116636649.0,6860979.35294118,4619168.7696574,10080020.0,50314.0,116587616.0,8327686.85714286,3644776.80255169,10080231.0,295590.0,0.0,0.0,0.0,0.0,576.0,480.0,0.1543254213,0.1286045178,0.0,995.0,129.0882352941,294.3391537549,86635.5374331551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,133.0,103.8888888889,167.9333333333,576.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1870.0,15.0,2519.0,579.0,269.0,3.0,32.0,100668.5,121100.073112732,374730.0,48770.0,9614859.41666667,1437778.79910857,10031250.0,5049306.0,0
53.0,140.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,1228571.429,28571.42857,46.66666667,74.76853171,133.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,14285.71429,14285.71429,35.0,51.0,41.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,6088175.0,10.0,6.0,621.0,3169.0,342.0,0.0,62.1,114.2730162,1460.0,2.0,528.1666667,724.2459297,622.5182423,2.62804535,405878.3333,1406807.504,5484602.0,1.0,6088175.0,676463.8889,1805173.119,5484602.0,1.0,465573.0,93114.6,154328.3086,357006.0,2.0,0.0,0.0,0.0,0.0,220.0,124.0,1.642528344,0.985517006,0.0,1460.0,222.9411765,474.8396401,225472.6838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,236.875,62.1,528.1666667,220.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,621.0,6.0,3169.0,29200.0,34966.0,9.0,20.0,603556.0,0.0,603556.0,603556.0,5484602.0,0.0,5484602.0,5484602.0,0
53.0,199.0,2.0,2.0,64.0,204.0,32.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,1346733.668,20100.50251,66.33333333,75.19530127,149.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,10050.25126,10050.25126,32.0,102.0,60.0,38.34057903,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,32.0,102.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,204.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,826.0,1.0,1.0,46.0,90.0,46.0,46.0,46.0,0.0,90.0,90.0,90.0,0.0,164648.9104,2421.307506,826.0,0.0,826.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,32.0,1210.653753,1210.653753,46.0,90.0,60.66666667,25.40341184,645.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,46.0,90.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,90.0,-1.0,-1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,30565571.0,14.0,9.0,833.0,5312.0,357.0,0.0,59.5,113.0546158,1448.0,0.0,590.2222222,636.6684337,201.0431933,0.752480626,1389344.136,6460409.757,30300000.0,1.0,30600000.0,2351197.769,8401763.001,30300000.0,1.0,200732.0,25091.5,35613.99262,88903.0,2.0,0.0,0.0,0.0,0.0,460.0,296.0,0.458031685,0.294448941,0.0,1448.0,256.0416667,467.2016117,218277.346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.173913,59.5,590.2222222,460.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,833.0,9.0,5312.0,65535.0,79.0,6.0,32.0,251710.0,0.0,251710.0,251710.0,30300000.0,0.0,30300000.0,30300000.0,0
21.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,41666.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,229.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,50082.0,1.0,1.0,52.0,116.0,52.0,52.0,52.0,0.0,116.0,116.0,116.0,0.0,3354.498622,39.93450741,50082.0,0.0,50082.0,50082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.9672537,19.9672537,52.0,116.0,73.33333333,36.95041723,1365.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,52.0,116.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,116.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,23929.0,1.0,1.0,49.0,147.0,49.0,49.0,49.0,0.0,147.0,147.0,147.0,0.0,8190.898073,83.58059259,23929.0,0.0,23929.0,23929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,41.79029629,41.79029629,49.0,147.0,81.66666667,56.58032638,3201.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.5,49.0,147.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,147.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,5408961.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.1246118,46.0,46.0,46.0,0.0,33.46298855,1.109270339,1081792.2,2360413.632,5304045.0,3.0,5408961.0,1352240.25,2634866.999,5304045.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,0.924391949,0.18487839,6.0,46.0,32.42857143,18.86670032,355.952381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.83333333,27.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,1.0,46.0,256.0,66.0,4.0,20.0,93629.0,0.0,93629.0,93629.0,5304045.0,0.0,5304045.0,5304045.0,0
80.0,13347.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8464074,13347.0,0.0,13347.0,13347.0,13347.0,13347.0,0.0,13347.0,13347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,149.8464074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30016.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11879.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19801.9802,101.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9900.990099,9900.990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,261.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443.0,2777442.0,10.0,9.0,2149.0,5774.0,1126.0,0.0,214.9,375.0610172581,1460.0,0.0,641.5555555556,677.7337440159,2852.6248252889,6.8408269192,154302.333333333,596140.747959347,2541472.0,3.0,2777442.0,308604.666666667,837838.777616851,2541472.0,3.0,164769.0,20596.125,26479.92943688,54071.0,48.0,0.0,0.0,0.0,0.0,212.0,192.0,3.6004352206,3.2403916985,0.0,1460.0,396.15,560.4550101668,314109.818421053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,417.0,214.9,641.5555555556,212.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2149.0,9.0,5774.0,8192.0,132.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53561.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0,342.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
